league,game_date,game_id,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,game_datetime_cst
NBA,2017-12-02,,Mavericks,Clippers,108,82,0.0,0.0,108.0,82.0,2017-12-02 13:00:00 CST
NBA,2017-12-02,,Nets,Hawks,102,114,0.0,0.0,102.0,114.0,2017-12-02 14:00:00 CST
NBA,2017-12-02,,Cavaliers,Grizzlies,116,111,0.0,0.0,116.0,111.0,2017-12-02 18:30:00 CST
NBA,2017-12-02,,76ers,Pistons,108,103,0.0,0.0,108.0,103.0,2017-12-02 18:30:00 CST
NBA,2017-12-02,,Bucks,Kings,109,104,0.0,0.0,109.0,104.0,2017-12-02 19:30:00 CST
NBA,2017-12-02,,Nuggets,Lakers,115,100,0.0,0.0,115.0,100.0,2017-12-02 20:00:00 CST
NBA,2017-12-02,,Trail Blazers,Pelicans,116,123,0.0,0.0,116.0,123.0,2017-12-02 21:00:00 CST
NBA,2017-12-03,,Knicks,Magic,100,105,0.0,0.0,100.0,105.0,2017-12-03 14:30:00 CST
NBA,2017-12-03,,Heat,Warriors,95,123,0.0,0.0,95.0,123.0,2017-12-03 18:00:00 CST
NBA,2017-12-03,,Timberwolves,Clippers,112,106,0.0,0.0,112.0,106.0,2017-12-03 18:00:00 CST
NBA,2017-12-03,,Thunder,Spurs,90,87,0.0,0.0,90.0,87.0,2017-12-03 18:00:00 CST
NBA,2017-12-03,,Lakers,Rockets,95,118,0.0,0.0,95.0,118.0,2017-12-03 20:30:00 CST
NBA,2017-12-04,,Hornets,Magic,104,94,0.0,0.0,104.0,94.0,2017-12-04 18:00:00 CST
NBA,2017-12-04,,Pacers,Knicks,115,97,0.0,0.0,115.0,97.0,2017-12-04 18:00:00 CST
NBA,2017-12-04,,76ers,Suns,101,115,0.0,0.0,101.0,115.0,2017-12-04 18:00:00 CST
NBA,2017-12-04,,Hawks,Nets,90,110,0.0,0.0,90.0,110.0,2017-12-04 18:30:00 CST
NBA,2017-12-04,,Celtics,Bucks,111,100,0.0,0.0,111.0,100.0,2017-12-04 18:30:00 CST
NBA,2017-12-04,,Bulls,Cavaliers,91,113,0.0,0.0,91.0,113.0,2017-12-04 19:00:00 CST
NBA,2017-12-04,,Grizzlies,Timberwolves,95,92,0.0,0.0,95.0,92.0,2017-12-04 19:00:00 CST
NBA,2017-12-04,,Pelicans,Warriors,115,125,0.0,0.0,115.0,125.0,2017-12-04 19:00:00 CST
NBA,2017-12-04,,Mavericks,Nuggets,122,105,0.0,0.0,122.0,105.0,2017-12-04 19:30:00 CST
NBA,2017-12-04,,Spurs,Pistons,96,93,0.0,0.0,96.0,93.0,2017-12-04 19:30:00 CST
NBA,2017-12-04,,Jazz,Wizards,116,69,0.0,0.0,116.0,69.0,2017-12-04 20:00:00 CST
NBA,2017-12-05,,Raptors,Suns,126,113,0.0,0.0,126.0,113.0,2017-12-05 18:30:00 CST
NBA,2017-12-05,,Thunder,Jazz,100,94,0.0,0.0,100.0,94.0,2017-12-05 19:00:00 CST
NBA,2017-12-05,,Trail Blazers,Wizards,92,106,0.0,0.0,92.0,106.0,2017-12-05 21:00:00 CST
NBA,2017-12-06,,Cavaliers,Kings,101,95,0.0,0.0,101.0,95.0,2017-12-06 18:00:00 CST
NBA,2017-12-06,,Pacers,Bulls,98,96,0.0,0.0,98.0,96.0,2017-12-06 18:00:00 CST
NBA,2017-12-06,,Magic,Hawks,110,106,0.0,0.0,110.0,106.0,2017-12-06 18:00:00 CST
NBA,2017-12-06,,Celtics,Mavericks,97,90,0.0,0.0,97.0,90.0,2017-12-06 18:30:00 CST
NBA,2017-12-06,,Knicks,Grizzlies,99,88,0.0,0.0,99.0,88.0,2017-12-06 18:30:00 CST
NBA,2017-12-06,,Hornets,Warriors,87,101,0.0,0.0,87.0,101.0,2017-12-06 19:00:00 CST
NBA,2017-12-06,,Bucks,Pistons,104,100,0.0,0.0,104.0,100.0,2017-12-06 19:00:00 CST
NBA,2017-12-06,,Pelicans,Nuggets,123,114,0.0,0.0,123.0,114.0,2017-12-06 19:00:00 CST
NBA,2017-12-06,,Spurs,Heat,117,105,0.0,0.0,117.0,105.0,2017-12-06 19:30:00 CST
NBA,2017-12-06,,Clippers,Timberwolves,107,113,0.0,0.0,107.0,113.0,2017-12-06 21:30:00 CST
NBA,2017-12-07,,76ers,Lakers,104,107,0.0,0.0,104.0,107.0,2017-12-07 19:00:00 CST
NBA,2017-12-07,,Suns,Wizards,99,109,0.0,0.0,99.0,109.0,2017-12-07 20:00:00 CST
NBA,2017-12-07,,Nets,Thunder,100,95,0.0,0.0,100.0,95.0,2017-12-07 21:00:00 CST
NBA,2017-12-07,,Jazz,Rockets,101,112,0.0,0.0,101.0,112.0,2017-12-07 21:30:00 CST
NBA,2017-12-08,,Hornets,Bulls,111,119,0.0,0.0,111.0,119.0,2017-12-08 18:00:00 CST
NBA,2017-12-08,,Pistons,Warriors,98,102,0.0,0.0,98.0,102.0,2017-12-08 18:00:00 CST
NBA,2017-12-08,,Pacers,Cavaliers,106,102,0.0,0.0,106.0,102.0,2017-12-08 18:00:00 CST
NBA,2017-12-08,,Magic,Nuggets,89,103,0.0,0.0,89.0,103.0,2017-12-08 18:00:00 CST
NBA,2017-12-08,,Grizzlies,Raptors,107,116,0.0,0.0,107.0,116.0,2017-12-08 19:00:00 CST
NBA,2017-12-08,,Bucks,Mavericks,109,102,0.0,0.0,109.0,102.0,2017-12-08 19:00:00 CST
NBA,2017-12-08,,Pelicans,Kings,109,116,0.0,0.0,109.0,116.0,2017-12-08 19:00:00 CST
NBA,2017-12-08,,Spurs,Celtics,105,102,0.0,0.0,105.0,102.0,2017-12-08 20:30:00 CST
NBA,2017-12-09,,Clippers,Wizards,113,112,0.0,0.0,113.0,112.0,2017-12-09 14:30:00 CST
NBA,2017-12-09,,Nets,Heat,89,101,0.0,0.0,89.0,101.0,2017-12-09 17:00:00 CST
NBA,2017-12-09,,Hornets,Lakers,99,110,0.0,0.0,99.0,110.0,2017-12-09 18:00:00 CST
NBA,2017-12-09,,Hawks,Magic,117,110,0.0,0.0,117.0,110.0,2017-12-09 18:30:00 CST
NBA,2017-12-09,,Cavaliers,76ers,105,98,0.0,0.0,105.0,98.0,2017-12-09 19:00:00 CST
NBA,2017-12-09,,Bulls,Knicks,104,102,0.0,0.0,104.0,102.0,2017-12-09 19:00:00 CST
NBA,2017-12-09,,Bucks,Jazz,117,100,0.0,0.0,117.0,100.0,2017-12-09 19:30:00 CST
NBA,2017-12-09,,Grizzlies,Thunder,101,102,0.0,0.0,101.0,102.0,2017-12-09 20:00:00 CST
NBA,2017-12-09,,Suns,Spurs,101,104,0.0,0.0,101.0,104.0,2017-12-09 20:00:00 CST
NBA,2017-12-09,,Trail Blazers,Rockets,117,124,0.0,0.0,117.0,124.0,2017-12-09 21:00:00 CST
NBA,2017-12-10,,Kings,Raptors,87,102,0.0,0.0,87.0,102.0,2017-12-10 14:30:00 CST
NBA,2017-12-10,,Pistons,Celtics,81,91,0.0,0.0,81.0,91.0,2017-12-10 15:00:00 CST
NBA,2017-12-10,,Pacers,Nuggets,126,116,0.0,0.0,126.0,116.0,2017-12-10 16:00:00 CST
NBA,2017-12-10,,Timberwolves,Mavericks,97,92,0.0,0.0,97.0,92.0,2017-12-10 18:00:00 CST
NBA,2017-12-10,,Pelicans,76ers,131,124,0.0,0.0,131.0,124.0,2017-12-10 18:00:00 CST
NBA,2017-12-10,,Knicks,Hawks,111,107,0.0,0.0,111.0,107.0,2017-12-10 18:30:00 CST
NBA,2017-12-11,,Bulls,Celtics,108,85,0.0,0.0,108.0,85.0,2017-12-11 19:00:00 CST
NBA,2017-12-11,,Rockets,Pelicans,130,123,0.0,0.0,130.0,123.0,2017-12-11 19:00:00 CST
NBA,2017-12-11,,Grizzlies,Heat,82,107,0.0,0.0,82.0,107.0,2017-12-11 19:00:00 CST
NBA,2017-12-11,,Thunder,Hornets,103,116,0.0,0.0,103.0,116.0,2017-12-11 19:00:00 CST
NBA,2017-12-11,,Warriors,Trail Blazers,111,104,0.0,0.0,111.0,104.0,2017-12-11 21:30:00 CST
NBA,2017-12-11,,Clippers,Raptors,96,91,0.0,0.0,96.0,91.0,2017-12-11 21:30:00 CST
NBA,2017-12-12,,Cavaliers,Hawks,123,114,0.0,0.0,123.0,114.0,2017-12-12 18:00:00 CST
NBA,2017-12-12,,Pistons,Nuggets,84,103,0.0,0.0,84.0,103.0,2017-12-12 18:00:00 CST
NBA,2017-12-12,,Knicks,Lakers,113,109,0.0,0.0,113.0,109.0,2017-12-12 18:00:00 CST
NBA,2017-12-12,,Nets,Wizards,103,98,0.0,0.0,103.0,98.0,2017-12-12 18:30:00 CST
NBA,2017-12-12,,Mavericks,Spurs,95,89,0.0,0.0,95.0,89.0,2017-12-12 19:30:00 CST
NBA,2017-12-12,,Timberwolves,76ers,112,118,0.0,0.0,112.0,118.0,2017-12-12 20:30:00 CST
NBA,2017-12-12,,Kings,Suns,99,92,0.0,0.0,99.0,92.0,2017-12-12 21:00:00 CST
NBA,2017-12-13,,Pacers,Thunder,95,100,0.0,0.0,95.0,100.0,2017-12-13 18:00:00 CST
NBA,2017-12-13,,Magic,Clippers,95,106,0.0,0.0,95.0,106.0,2017-12-13 18:00:00 CST
NBA,2017-12-13,,Wizards,Grizzlies,93,87,0.0,0.0,93.0,87.0,2017-12-13 18:00:00 CST
NBA,2017-12-13,,Celtics,Nuggets,124,118,0.0,0.0,124.0,118.0,2017-12-13 18:30:00 CST
NBA,2017-12-13,,Heat,Trail Blazers,95,102,0.0,0.0,95.0,102.0,2017-12-13 18:30:00 CST
NBA,2017-12-13,,Bulls,Jazz,103,100,0.0,0.0,103.0,100.0,2017-12-13 19:00:00 CST
NBA,2017-12-13,,Pelicans,Bucks,115,108,0.0,0.0,115.0,108.0,2017-12-13 19:00:00 CST
NBA,2017-12-13,,Suns,Raptors,109,115,0.0,0.0,109.0,115.0,2017-12-13 20:00:00 CST
NBA,2017-12-13,,Rockets,Hornets,108,96,0.0,0.0,108.0,96.0,2017-12-13 20:30:00 CST
NBA,2017-12-14,,Hawks,Pistons,91,105,0.0,0.0,91.0,105.0,2017-12-14 18:30:00 CST
NBA,2017-12-14,,Nets,Knicks,104,111,0.0,0.0,104.0,111.0,2017-12-14 18:30:00 CST
NBA,2017-12-14,,Cavaliers,Lakers,121,112,0.0,0.0,121.0,112.0,2017-12-14 19:00:00 CST
NBA,2017-12-14,,Timberwolves,Kings,119,96,0.0,0.0,119.0,96.0,2017-12-14 19:00:00 CST
NBA,2017-12-14,,Warriors,Mavericks,112,97,0.0,0.0,112.0,97.0,2017-12-14 21:30:00 CST
NBA,2017-12-15,,Hornets,Heat,98,104,0.0,0.0,98.0,104.0,2017-12-15 18:00:00 CST
NBA,2017-12-15,,Pacers,Pistons,98,104,0.0,0.0,98.0,104.0,2017-12-15 18:00:00 CST
NBA,2017-12-15,,Magic,Trail Blazers,88,95,0.0,0.0,88.0,95.0,2017-12-15 18:00:00 CST
NBA,2017-12-15,,76ers,Thunder,117,119,0.0,0.0,117.0,119.0,2017-12-15 18:00:00 CST
NBA,2017-12-15,,Wizards,Clippers,100,91,0.0,0.0,100.0,91.0,2017-12-15 18:00:00 CST
NBA,2017-12-15,,Celtics,Jazz,95,107,0.0,0.0,95.0,107.0,2017-12-15 18:30:00 CST
NBA,2017-12-15,,Raptors,Nets,120,87,0.0,0.0,120.0,87.0,2017-12-15 18:30:00 CST
NBA,2017-12-15,,Grizzlies,Hawks,96,94,0.0,0.0,96.0,94.0,2017-12-15 19:00:00 CST
NBA,2017-12-15,,Bucks,Bulls,109,115,0.0,0.0,109.0,115.0,2017-12-15 19:00:00 CST
NBA,2017-12-15,,Nuggets,Pelicans,117,111,0.0,0.0,117.0,111.0,2017-12-15 20:00:00 CST
NBA,2017-12-15,,Rockets,Spurs,124,109,0.0,0.0,124.0,109.0,2017-12-15 20:30:00 CST
NBA,2017-12-16,,Hornets,Trail Blazers,91,93,0.0,0.0,91.0,93.0,2017-12-16 18:00:00 CST
NBA,2017-12-16,,Cavaliers,Jazz,109,100,0.0,0.0,109.0,100.0,2017-12-16 18:30:00 CST
NBA,2017-12-16,,Knicks,Thunder,111,96,0.0,0.0,111.0,96.0,2017-12-16 18:30:00 CST
NBA,2017-12-16,,Heat,Clippers,90,85,0.0,0.0,90.0,85.0,2017-12-16 19:00:00 CST
NBA,2017-12-16,,Rockets,Bucks,115,111,0.0,0.0,115.0,111.0,2017-12-16 19:00:00 CST
NBA,2017-12-16,,Timberwolves,Suns,106,108,0.0,0.0,106.0,108.0,2017-12-16 19:00:00 CST
NBA,2017-12-16,,Spurs,Mavericks,98,96,0.0,0.0,98.0,96.0,2017-12-16 19:30:00 CST
NBA,2017-12-16,,Grizzlies,Celtics,93,102,0.0,0.0,93.0,102.0,2017-12-16 20:00:00 CST
NBA,2017-12-17,,Raptors,Kings,108,93,0.0,0.0,108.0,93.0,2017-12-17 14:30:00 CST
NBA,2017-12-17,,Pistons,Magic,114,110,0.0,0.0,114.0,110.0,2017-12-17 15:00:00 CST
NBA,2017-12-17,,Nets,Pacers,97,109,0.0,0.0,97.0,109.0,2017-12-17 17:00:00 CST
NBA,2017-12-17,,Wizards,Cavaliers,99,106,0.0,0.0,99.0,106.0,2017-12-17 17:00:00 CST
NBA,2017-12-18,,Hornets,Knicks,109,91,0.0,0.0,109.0,91.0,2017-12-18 18:00:00 CST
NBA,2017-12-18,,Pacers,Celtics,111,112,0.0,0.0,111.0,112.0,2017-12-18 18:00:00 CST
NBA,2017-12-18,,Hawks,Heat,110,104,0.0,0.0,110.0,104.0,2017-12-18 18:30:00 CST
NBA,2017-12-18,,Bulls,76ers,117,115,0.0,0.0,117.0,115.0,2017-12-18 19:00:00 CST
NBA,2017-12-18,,Rockets,Jazz,120,99,0.0,0.0,120.0,99.0,2017-12-18 19:00:00 CST
NBA,2017-12-18,,Timberwolves,Trail Blazers,108,107,0.0,0.0,108.0,107.0,2017-12-18 19:00:00 CST
NBA,2017-12-18,,Thunder,Nuggets,95,94,0.0,0.0,95.0,94.0,2017-12-18 19:00:00 CST
NBA,2017-12-18,,Mavericks,Suns,91,97,0.0,0.0,91.0,97.0,2017-12-18 19:30:00 CST
NBA,2017-12-18,,Spurs,Clippers,109,91,0.0,0.0,109.0,91.0,2017-12-18 19:30:00 CST
NBA,2017-12-18,,Lakers,Warriors,114,116,0.0,0.0,114.0,116.0,2017-12-18 21:30:00 CST
NBA,2017-12-19,,76ers,Kings,95,101,0.0,0.0,95.0,101.0,2017-12-19 18:00:00 CST
NBA,2017-12-19,,Wizards,Pelicans,116,106,0.0,0.0,116.0,106.0,2017-12-19 18:00:00 CST
NBA,2017-12-19,,Bucks,Cavaliers,119,116,0.0,0.0,119.0,116.0,2017-12-19 19:00:00 CST
NBA,2017-12-20,,Hornets,Raptors,111,129,0.0,0.0,111.0,129.0,2017-12-20 18:00:00 CST
NBA,2017-12-20,,Hawks,Pacers,95,105,0.0,0.0,95.0,105.0,2017-12-20 18:30:00 CST
NBA,2017-12-20,,Celtics,Heat,89,90,0.0,0.0,89.0,90.0,2017-12-20 18:30:00 CST
NBA,2017-12-20,,Nets,Kings,99,104,0.0,0.0,99.0,104.0,2017-12-20 18:30:00 CST
NBA,2017-12-20,,Bulls,Magic,112,94,0.0,0.0,112.0,94.0,2017-12-20 19:00:00 CST
NBA,2017-12-20,,Rockets,Lakers,116,122,0.0,0.0,116.0,122.0,2017-12-20 19:00:00 CST
NBA,2017-12-20,,Thunder,Jazz,107,79,0.0,0.0,107.0,79.0,2017-12-20 19:00:00 CST
NBA,2017-12-20,,Mavericks,Pistons,110,93,0.0,0.0,110.0,93.0,2017-12-20 19:30:00 CST
NBA,2017-12-20,,Nuggets,Timberwolves,104,112,0.0,0.0,104.0,112.0,2017-12-20 20:00:00 CST
NBA,2017-12-20,,Trail Blazers,Spurs,91,93,0.0,0.0,91.0,93.0,2017-12-20 21:00:00 CST
NBA,2017-12-20,,Warriors,Grizzlies,97,84,0.0,0.0,97.0,84.0,2017-12-20 21:30:00 CST
NBA,2017-12-20,,Clippers,Suns,108,95,0.0,0.0,108.0,95.0,2017-12-20 21:30:00 CST
NBA,2017-12-21,,Cavaliers,Bulls,115,112,0.0,0.0,115.0,112.0,2017-12-21 18:00:00 CST
NBA,2017-12-21,,76ers,Raptors,109,114,0.0,0.0,109.0,114.0,2017-12-21 18:00:00 CST
NBA,2017-12-21,,Knicks,Celtics,102,93,0.0,0.0,102.0,93.0,2017-12-21 19:00:00 CST
NBA,2017-12-21,,Suns,Grizzlies,97,95,0.0,0.0,97.0,95.0,2017-12-21 20:00:00 CST
NBA,2017-12-21,,Jazz,Spurs,100,89,0.0,0.0,100.0,89.0,2017-12-21 21:30:00 CST
NBA,2017-12-22,,Pistons,Knicks,104,101,0.0,0.0,104.0,101.0,2017-12-22 18:00:00 CST
NBA,2017-12-22,,Magic,Pelicans,97,111,0.0,0.0,97.0,111.0,2017-12-22 18:00:00 CST
NBA,2017-12-22,,Nets,Wizards,119,84,0.0,0.0,119.0,84.0,2017-12-22 18:30:00 CST
NBA,2017-12-22,,Heat,Mavericks,113,101,0.0,0.0,113.0,101.0,2017-12-22 19:00:00 CST
NBA,2017-12-22,,Rockets,Clippers,118,128,0.0,0.0,118.0,128.0,2017-12-22 19:00:00 CST
NBA,2017-12-22,,Bucks,Hornets,109,104,0.0,0.0,109.0,104.0,2017-12-22 19:00:00 CST
NBA,2017-12-22,,Thunder,Hawks,120,117,0.0,0.0,120.0,117.0,2017-12-22 19:00:00 CST
NBA,2017-12-22,,Trail Blazers,Nuggets,85,102,0.0,0.0,85.0,102.0,2017-12-22 21:00:00 CST
NBA,2017-12-22,,Warriors,Lakers,113,106,0.0,0.0,113.0,106.0,2017-12-22 21:30:00 CST
NBA,2017-12-23,,Raptors,76ers,102,86,0.0,0.0,102.0,86.0,2017-12-23 16:00:00 CST
NBA,2017-12-23,,Hornets,Bucks,111,106,0.0,0.0,111.0,106.0,2017-12-23 18:00:00 CST
NBA,2017-12-23,,Pacers,Nets,123,119,0.0,0.0,123.0,119.0,2017-12-23 18:00:00 CST
NBA,2017-12-23,,Wizards,Magic,130,103,0.0,0.0,130.0,103.0,2017-12-23 18:00:00 CST
NBA,2017-12-23,,Hawks,Mavericks,112,107,0.0,0.0,112.0,107.0,2017-12-23 18:30:00 CST
NBA,2017-12-23,,Celtics,Bulls,117,92,0.0,0.0,117.0,92.0,2017-12-23 18:30:00 CST
NBA,2017-12-23,,Heat,Pelicans,94,109,0.0,0.0,94.0,109.0,2017-12-23 19:00:00 CST
NBA,2017-12-23,,Grizzlies,Clippers,115,112,0.0,0.0,115.0,112.0,2017-12-23 19:00:00 CST
NBA,2017-12-23,,Jazz,Thunder,89,103,0.0,0.0,89.0,103.0,2017-12-23 19:00:00 CST
NBA,2017-12-23,,Warriors,Nuggets,81,96,0.0,0.0,81.0,96.0,2017-12-23 19:30:00 CST
NBA,2017-12-23,,Suns,Timberwolves,106,115,0.0,0.0,106.0,115.0,2017-12-23 20:00:00 CST
NBA,2017-12-23,,Lakers,Trail Blazers,92,95,0.0,0.0,92.0,95.0,2017-12-23 20:30:00 CST
NBA,2017-12-23,,Kings,Spurs,99,108,0.0,0.0,99.0,108.0,2017-12-23 21:00:00 CST
NBA,2017-12-25,,Knicks,76ers,98,105,0.0,0.0,98.0,105.0,2017-12-25 11:00:00 CST
NBA,2017-12-25,,Warriors,Cavaliers,99,92,0.0,0.0,99.0,92.0,2017-12-25 14:00:00 CST
NBA,2017-12-25,,Celtics,Wizards,103,111,0.0,0.0,103.0,111.0,2017-12-25 16:30:00 CST
NBA,2017-12-25,,Thunder,Rockets,112,107,0.0,0.0,112.0,107.0,2017-12-25 19:00:00 CST
NBA,2017-12-25,,Lakers,Timberwolves,104,121,0.0,0.0,104.0,121.0,2017-12-25 21:30:00 CST
NBA,2017-12-26,,Pistons,Pacers,107,83,0.0,0.0,107.0,83.0,2017-12-26 18:00:00 CST
NBA,2017-12-26,,Mavericks,Raptors,98,93,0.0,0.0,98.0,93.0,2017-12-26 18:00:00 CST
NBA,2017-12-26,,Heat,Magic,107,89,0.0,0.0,107.0,89.0,2017-12-26 18:30:00 CST
NBA,2017-12-26,,Bucks,Bulls,106,115,0.0,0.0,106.0,115.0,2017-12-26 19:00:00 CST
NBA,2017-12-26,,Spurs,Nets,109,97,0.0,0.0,109.0,97.0,2017-12-26 19:30:00 CST
NBA,2017-12-26,,Nuggets,Jazz,107,83,0.0,0.0,107.0,83.0,2017-12-26 20:00:00 CST
NBA,2017-12-26,,Suns,Grizzlies,99,97,0.0,0.0,99.0,97.0,2017-12-26 20:00:00 CST
NBA,2017-12-26,,Clippers,Kings,122,95,0.0,0.0,122.0,95.0,2017-12-26 21:30:00 CST
NBA,2017-12-27,,Hornets,Celtics,91,102,0.0,0.0,91.0,102.0,2017-12-27 18:00:00 CST
NBA,2017-12-27,,Pacers,Mavericks,94,98,0.0,0.0,94.0,98.0,2017-12-27 18:00:00 CST
NBA,2017-12-27,,Hawks,Wizards,113,99,0.0,0.0,113.0,99.0,2017-12-27 18:30:00 CST
NBA,2017-12-27,,Bulls,Knicks,92,87,0.0,0.0,92.0,87.0,2017-12-27 19:00:00 CST
NBA,2017-12-27,,Timberwolves,Nuggets,128,125,0.0,0.0,128.0,125.0,2017-12-27 19:00:00 CST
NBA,2017-12-27,,Pelicans,Nets,128,113,0.0,0.0,128.0,113.0,2017-12-27 19:00:00 CST
NBA,2017-12-27,,Thunder,Raptors,124,107,0.0,0.0,124.0,107.0,2017-12-27 19:00:00 CST
NBA,2017-12-27,,Kings,Cavaliers,109,95,0.0,0.0,109.0,95.0,2017-12-27 21:00:00 CST
NBA,2017-12-27,,Warriors,Jazz,126,101,0.0,0.0,126.0,101.0,2017-12-27 21:30:00 CST
NBA,2017-12-27,,Lakers,Grizzlies,99,109,0.0,0.0,99.0,109.0,2017-12-27 21:30:00 CST
NBA,2017-12-28,,Magic,Pistons,102,89,0.0,0.0,102.0,89.0,2017-12-28 18:00:00 CST
NBA,2017-12-28,,Celtics,Rockets,99,98,0.0,0.0,99.0,98.0,2017-12-28 19:00:00 CST
NBA,2017-12-28,,Bucks,Timberwolves,102,96,0.0,0.0,102.0,96.0,2017-12-28 19:00:00 CST
NBA,2017-12-28,,Spurs,Knicks,119,107,0.0,0.0,119.0,107.0,2017-12-28 19:30:00 CST
NBA,2017-12-28,,Trail Blazers,76ers,114,110,0.0,0.0,114.0,110.0,2017-12-28 21:30:00 CST
NBA,2017-12-29,,Wizards,Rockets,121,103,0.0,0.0,121.0,103.0,2017-12-29 18:00:00 CST
NBA,2017-12-29,,Raptors,Hawks,111,98,0.0,0.0,111.0,98.0,2017-12-29 18:30:00 CST
NBA,2017-12-29,,Heat,Nets,87,111,0.0,0.0,87.0,111.0,2017-12-29 19:00:00 CST
NBA,2017-12-29,,Bulls,Pacers,119,107,0.0,0.0,119.0,107.0,2017-12-29 19:00:00 CST
NBA,2017-12-29,,Pelicans,Mavericks,120,128,0.0,0.0,120.0,128.0,2017-12-29 19:00:00 CST
NBA,2017-12-29,,Thunder,Bucks,95,97,0.0,0.0,95.0,97.0,2017-12-29 19:00:00 CST
NBA,2017-12-29,,Kings,Suns,101,111,0.0,0.0,101.0,111.0,2017-12-29 21:00:00 CST
NBA,2017-12-29,,Warriors,Hornets,100,111,0.0,0.0,100.0,111.0,2017-12-29 21:30:00 CST
NBA,2017-12-29,,Lakers,Clippers,106,121,0.0,0.0,106.0,121.0,2017-12-29 21:30:00 CST
NBA,2017-12-30,,Pistons,Spurs,93,79,0.0,0.0,93.0,79.0,2017-12-30 18:00:00 CST
NBA,2017-12-30,,Magic,Heat,111,117,0.0,0.0,111.0,117.0,2017-12-30 18:00:00 CST
NBA,2017-12-30,,Pelicans,Knicks,103,105,0.0,0.0,103.0,105.0,2017-12-30 18:00:00 CST
NBA,2017-12-30,,Hawks,Trail Blazers,104,89,0.0,0.0,104.0,89.0,2017-12-30 18:30:00 CST
NBA,2017-12-30,,Jazz,Cavaliers,104,101,0.0,0.0,104.0,101.0,2017-12-30 19:00:00 CST
NBA,2017-12-30,,Warriors,Grizzlies,141,128,0.0,0.0,141.0,128.0,2017-12-30 19:30:00 CST
NBA,2017-12-30,,Nuggets,76ers,102,107,0.0,0.0,102.0,107.0,2017-12-30 20:00:00 CST
NBA,2017-12-31,,Wizards,Bulls,114,110,0.0,0.0,114.0,110.0,2017-12-31 14:30:00 CST
NBA,2017-12-31,,Pacers,Timberwolves,90,107,0.0,0.0,90.0,107.0,2017-12-31 16:00:00 CST
NBA,2017-12-31,,Celtics,Nets,108,105,0.0,0.0,108.0,105.0,2017-12-31 16:30:00 CST
NBA,2017-12-31,,Rockets,Lakers,148,142,0.0,0.0,148.0,142.0,2017-12-31 18:00:00 CST
NBA,2017-12-31,,Thunder,Mavericks,113,116,0.0,0.0,113.0,116.0,2017-12-31 18:00:00 CST
NBA,2017-12-31,,Clippers,Hornets,106,98,0.0,0.0,106.0,98.0,2017-12-31 18:00:00 CST
NBA,2017-12-31,,Kings,Grizzlies,96,114,0.0,0.0,96.0,114.0,2017-12-31 18:00:00 CST
NBA,2017-12-31,,Suns,76ers,110,123,0.0,0.0,110.0,123.0,2017-12-31 19:00:00 CST
NBA,2018-01-01,,Nets,Magic,98,95,0.0,0.0,98.0,95.0,2018-01-01 18:30:00 CST
NBA,2018-01-01,,Raptors,Bucks,131,127,0.0,0.0,131.0,127.0,2018-01-01 18:30:00 CST
NBA,2018-01-01,,Bulls,Trail Blazers,120,124,0.0,0.0,120.0,124.0,2018-01-01 19:00:00 CST
NBA,2018-01-01,,Timberwolves,Lakers,114,96,0.0,0.0,114.0,96.0,2018-01-01 19:00:00 CST
NBA,2018-01-02,,Cavaliers,Trail Blazers,127,110,0.0,0.0,127.0,110.0,2018-01-02 18:00:00 CST
NBA,2018-01-02,,Knicks,Spurs,91,100,0.0,0.0,91.0,100.0,2018-01-02 18:30:00 CST
NBA,2018-01-02,,Suns,Hawks,104,103,0.0,0.0,104.0,103.0,2018-01-02 20:00:00 CST
NBA,2018-01-02,,Kings,Hornets,111,131,0.0,0.0,111.0,131.0,2018-01-02 21:00:00 CST
NBA,2018-01-02,,Clippers,Grizzlies,113,105,0.0,0.0,113.0,105.0,2018-01-02 21:30:00 CST
NBA,2018-01-03,,Magic,Rockets,98,116,0.0,0.0,98.0,116.0,2018-01-03 18:00:00 CST
NBA,2018-01-03,,76ers,Spurs,112,106,0.0,0.0,112.0,106.0,2018-01-03 18:00:00 CST
NBA,2018-01-03,,Wizards,Knicks,121,103,0.0,0.0,121.0,103.0,2018-01-03 18:00:00 CST
NBA,2018-01-03,,Nets,Timberwolves,98,97,0.0,0.0,98.0,97.0,2018-01-03 18:30:00 CST
NBA,2018-01-03,,Heat,Pistons,111,104,0.0,0.0,111.0,104.0,2018-01-03 18:30:00 CST
NBA,2018-01-03,,Celtics,Cavaliers,102,88,0.0,0.0,102.0,88.0,2018-01-03 19:00:00 CST
NBA,2018-01-03,,Bulls,Raptors,115,124,0.0,0.0,115.0,124.0,2018-01-03 19:00:00 CST
NBA,2018-01-03,,Bucks,Pacers,122,101,0.0,0.0,122.0,101.0,2018-01-03 19:00:00 CST
NBA,2018-01-03,,Mavericks,Warriors,122,125,0.0,0.0,122.0,125.0,2018-01-03 19:30:00 CST
NBA,2018-01-03,,Nuggets,Suns,134,111,0.0,0.0,134.0,111.0,2018-01-03 20:00:00 CST
NBA,2018-01-03,,Jazz,Pelicans,98,108,0.0,0.0,98.0,108.0,2018-01-03 20:00:00 CST
